快樂天堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,5,2,1,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,204,328,,,長,開,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,5,2,1,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,227,328,,,的,口,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,5,2,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,250,328,,,鼻,吞,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,3,2,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,276,328,,,子,掉,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,2,2,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,305,328,,,正,了,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,3,2,1,0,1,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,331,328,,,昂,水,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,3,2,2,1,1,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,373,328,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11,1,2,2,0,1,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,398,328,,,揚，,草，,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,1,2,2,0,0,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,424,328,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,13,0,2,2,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,499,328,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,1,2,2,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,525,328,,,全,煩,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1,2,2,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,550,328,,,世,惱,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,2,2,3,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,585,328,,,界,都,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17,3,2,3,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,633,328,,,都,裝,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,18,4,2,3,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,658,328,,,舉,進,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,3,2,3,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,687,328,,,起,它,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,3,2,3,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,710,328,,,了,的,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,21,2,2,3,0,1,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,733,328,,,希,大,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,1,2,3,0,1,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,796,319,,,,肚,1,1,,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,2,2,4,1,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,805,328,,,望；,量；,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0,3,1,1,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,121,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,0,3,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,176,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,0,3,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,250,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,0,3,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,305,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,0,3,2,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,373,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,0,3,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,424,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,0,3,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,450,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,0,3,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,485,449,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,0,3,3,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,585,451,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,0,3,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,610,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,0,3,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,650,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,0,3,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,732,452,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,6,3,4,1,0,1,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,805,451,,,啊,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,5,3,4,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,886,451,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,1,4,1,1,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,99,569,,,孔,老,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,1,4,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,125,569,,,雀,鷹,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,1,4,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,99,569,,,旋,帶,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,4,1,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,156,569,,,轉,領,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1,4,1,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,181,569,,,著,著,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,1,4,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,210,569,,,碧,我,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,6,4,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,257,569,,,麗,們,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,6,4,1,0,1,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,297,569,,,輝,飛,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,6,4,2,1,1,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,340,569,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,5,4,2,0,1,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,368,569,,,煌，,翔，,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11,5,4,2,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,397,569,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,0,4,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,437,570,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,0,4,2,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,477,570,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,3,4,2,0,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,505,569,,,沒,更,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15,2,4,2,0,2,0,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,531,569,,,有,高,1,1,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1,4,3,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0,1,1,0,0,0,0,550,569,,,人,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17,1,4,3,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,580,569,,,應,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18,6,4,3,0,2,0,0,0,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,637,569,,,該,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,3,4,3,0,1,0,1,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,660,569,,,永,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,2,4,3,0,2,0,0,1,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,699,569,,,遠,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,21,2,4,3,0,1,0,0,0,0,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,722,569,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,1,4,3,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,749,569,,,沮,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23,2,4,4,1,0,3,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,799,569,,,喪。,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,6,5,1,1,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,99,705,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,7,5,2,1,0,2,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,340,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,0,4,2,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,477,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,5,5,2,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,506,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,4,5,2,0,2,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,529,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,0,5,3,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,563,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,0,5,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,603,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,0,5,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,660,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,0,5,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,720,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,0,5,4,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,798,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11,0,5,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,839,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12,0,5,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,880,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,13,0,5,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,920,706,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,1,6,1,1,1,0,0,0,0,0,0,,,0,0,0,0,1,0,23,1,0,0,0,0,99,809,,,更,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,6,6,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,125,809,,,遠,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,1,6,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,170,809,,,更,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,3,6,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,197,809,,,需,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,2,6,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,225,809,,,要,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,1,6,1,0,1,0,0,0,0,0,0,,,1,0,0,0,0,0,23,0,0,0,0,0,253,809,,,夢,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,2,6,1,0,1,0,0,0,0,0,0,,,0,1,0,0,0,0,23,0,0,0,0,0,283,809,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,1,6,2,1,0,2,0,0,0,0,0,,,0,0,0,0,0,0,23,0,1,0,0,0,310,809,,,想，,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9,0,6,2,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,442,810,,,,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,3,6,2,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,471,809,,,告,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11,5,6,2,0,2,0,0,0,0,0,0,,,0,0,0,0,0,1,23,0,0,0,0,0,494,809,,,訴,,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12,6,6,3,1,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,546,809,,,你,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,6,6,3,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,600,809,,,一,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,6,6,3,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,620,809,,,個,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,6,6,3,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,646,809,,,神,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,5,6,3,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,672,809,,,祕,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17,3,6,4,1,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,697,809,,,的,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18,2,6,4,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,723,809,,,地,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,3,6,4,0,0,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,768,810,,,方，,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,0,6,4,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,896,810,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21,3,6,4,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,918,809,,,一,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,22,5,6,4,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,930,809,,,個,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,3,7,1,1,1,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,99,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,1,7,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,125,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,3,7,1,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,170,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,5,7,1,0,2,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,197,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,4,7,1,0,2,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,225,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,3,7,1,0,2,0,0,0,1,0,0,,,1,0,0,0,0,0,23,0,0,0,0,0,253,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,4,7,1,0,2,0,0,1,1,0,0,,,0,1,0,0,0,0,23,0,0,0,0,0,283,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,3,7,2,1,0,2,0,0,0,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,310,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9,0,7,2,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,442,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,3,7,2,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,471,917,,,,,2,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11,5,7,2,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,23,0,0,0,0,0,494,916,,,,,2,1,,
